Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
220.4,0.0,0.0,142.53,220.4,142.53,142.53,0.0,142.53,142.53,142.53,142.53,142.53,181.23,142.53,142.53,220.4,142.53,220.4,0.0,220.4,0.0,142.53,142.53,220.4,0.0,220.4,142.53,0.0,142.53,142.53,220.4,0.0,142.53,142.53,142.53,142.53,0.0,142.53,0.0,220.4,142.53,142.53,220.4,181.23,0.0,142.53,220.4,142.53,142.53,142.53,0.0,0.0,0.0,181.23,220.4
